,id,ct_median_income
1507,16798447,50248
1508,16101136,60625
1509,17071836,81452
1510,4016008,61761
1511,8967332,109074
1512,15804772,125809
1513,1155965,118198
1514,2089058,91016
1515,4596007,66835
1516,13707813,65588
1517,13264910,93188
1518,5697371,80156
1519,14800184,96875
1520,410762,95441
1521,8163336,94055
1522,9844439,120917
1523,16512424,88482
1524,17921374,76528
1525,18645174,92944
1526,3200488,128989
1527,2000722,60450
1528,20707606,80931
1529,6120099,158125
1530,10020844,79388
1531,1847096,80826
1532,14593443,21937
1533,15274180,16406
1534,17624280,101554
1535,6645634,68859
1536,15433822,81474
1537,4951151,106389
1538,18120849,88929
1539,4720091,39536
1540,15497573,37181
1541,3375448,34142
1542,17173982,61321
1543,4205224,36272
1544,17719455,31202
1545,7603341,130234
1546,14789270,30434
1547,14783049,123649
1548,5055704,105538
1549,18568009,64766
1550,9033255,47019
1551,1837190,78984
1552,20999267,28772
1553,12863815,60496
1554,17791006,48438
1555,20425394,55536
1556,10391569,60625
1557,11069291,104818
1558,19408774,52461
1559,13580835,90625
1560,10231981,36625
1561,9735841,130809
1562,9148138,60948
1563,2618288,69013
1564,10861804,82174
1565,6289761,76832
1566,20870541,45182
1567,19333327,110592
1568,17920728,47847
1569,7274483,48615
1570,8489712,82176
1571,14826030,53203
1572,4191357,91667
1573,16738220,63063
1574,3890484,80496
1575,5195184,53704
1576,16755909,59118
1577,15657579,33351
1578,17141159,99432
1579,15343336,77808
1580,13529652,86250
1581,5019373,74728
1582,3704589,63882
1583,14807208,66127
1584,9091710,37548
1585,8848754,64304
1586,7072363,149886
1587,12418668,71591
1588,6922505,124313
1589,17695060,36387
1590,2268203,125203
1591,4440611,112639
1592,19175586,71591
1593,4663804,55408
1594,15085230,37917
1595,18077983,68482
1596,2164135,76354
1597,18310642,81547
1598,4296291,72601
1599,8702166,80833
1600,15342350,67898
1601,17448734,95481
1602,7363109,135532
1603,9179751,67612
1604,13278590,103750
1605,18275379,59620
1606,18888098,90682
1607,13642260,75287
1608,7349969,81133
1609,16870786,20125
1610,14388899,102100
1611,763912,99327
1612,17295823,135395
1613,17847345,47470
1614,13562498,65264
1615,14181476,56101
1616,707736,106806
1617,4631448,111802
1618,8786314,82756
1619,16259155,90682
1620,8949372,121618
1621,12147973,46406
1622,18584924,76522
1623,18231802,57448
1624,13814281,37868
1625,16773355,44058
1626,8743712,36667
1627,20149972,127184
1628,12084861,119250
1629,5280163,39081
1630,17962474,92132
1631,19871726,92500
1632,1661684,32639
1633,15360319,235083
1634,17335062,126429
1635,1324087,126429
1636,18393805,101583
1637,835992,40612
1638,16735801,73868
1639,1822436,83750
1640,4808505,28424
1641,9797510,95454
1642,19134330,127904
1643,17808966,108306
1644,258397,123814
1645,4789751,67289
1646,11755010,133079
1647,4456555,131484
1648,8972353,87596
1649,21037246,82026
1650,17348379,129479
1651,9346869,151477
1652,5573050,47019
1653,2716032,48990
1654,6993502,43011
1655,17111385,86739
1656,13033732,126743
1657,18999839,120769
1658,17150899,16723
1659,5506438,51948
1660,4395112,39572
1661,13740793,113821
1662,9139058,136761
1663,19763012,67750
1664,14773074,112450
1665,7454426,35463
1666,15564179,60625
1667,2365792,93063
1668,16995266,130099
1669,10578419,116928
1670,16776462,64138
1671,10592815,125108
1672,15663970,87276
1673,15835844,54455
1674,4709507,38883
1675,15618546,93188
1676,8552616,91009
1677,19096176,54780
1678,19752474,31705
1679,9506861,57449
1680,13442656,55313
1681,18885912,42500
1682,13031826,102152
1683,666636,63058
1684,6762315,136761
1685,17895468,136780
1686,18253249,88099
1687,13437584,48990
1688,17752035,71042
1689,8614388,72632
1690,13630666,42986
1691,16338071,51667
1692,4089954,130288
1693,506659,74193
1694,13170847,100357
1695,16276572,143846
1696,4081570,92841
1697,3925426,27185
1698,149210,88222
1699,14390237,100442
1700,11295457,28750
1701,14350747,48615
1702,13676184,23485
1703,4278720,47559
1704,15007995,60655
1705,16662011,99375
1706,591220,75764
1707,5294453,125203
1708,9013631,60450
1709,19592478,10942
1710,18444127,55568
1711,6329731,61750
1712,12138787,114353
1713,10687050,87321
1714,15797728,43933
1715,7921380,113750
1716,11821598,42578
1717,2426471,191607
1718,2661063,55653
1719,19907826,50265
1720,3229255,39746
1721,2524166,65833
1722,4639402,69363
1723,14821940,59704
1724,18507811,41635
1725,13114257,59583
1726,15471568,65222
1727,15700520,88262
1728,20513746,47703
1729,17751338,87596
1730,16067657,124375
1731,17189510,46588
1732,16028674,118674
1733,306990,71685
1734,8438775,71801
1735,8135784,34894
1736,671544,58438
1737,14826664,101772
1738,3031768,57963
1739,20845800,130266
1740,16194781,77254
1741,8170917,37548
1742,15801386,46953
1743,5202631,51463
1744,15821197,42500
1745,12653801,151917
1746,15198602,53611
1747,7460185,37632
1748,17902126,96641
1749,15202893,42431
1750,18875512,64479
1751,13715977,38021
1752,15246714,98608
1753,19594617,58750
1754,15988387,57031
1755,15240065,131354
1756,18560515,156897
1757,7809701,93056
1758,17850620,61635
1759,2660412,52377
1760,16504513,116542
1761,16974789,52594
1762,17498060,120933
1763,4037406,62750
1764,990668,108750
1765,1217096,60875
1766,10946838,126957
1767,3522244,44731
1768,20364240,83750
1769,5643356,132431
1770,14709217,61770
1771,3821508,25515
1772,106906,71667
1773,3466620,205865
1774,5659180,42787
1775,6670064,28556
1776,10170471,121395
1777,13689374,30982
1778,3826514,34340
1779,16194421,165551
1780,6424392,100442
1781,1441443,65273
1782,4694625,100805
1783,19524083,33293
1784,16944112,99120
1785,19289583,32132
1786,10137814,93188
1787,16452808,110313
1788,16489079,47847
1789,15808176,35313
1790,13683769,67852
1791,13901683,83750
1792,4077460,48750
1793,20738991,86900
1794,21010735,64632
1795,12851389,34263
1796,16686437,157339
1797,12860152,59038
1798,19912332,135270
1799,12161990,70903
1800,72190,66076
1801,13893264,61983
1802,4350361,61750
1803,12007456,123250
1804,17812919,130099
1805,13657857,107448
1806,8338934,112976
1807,8323915,59118
1808,20190343,81464
1809,15864590,28424
1810,5344850,69327
1811,9186305,156897
1812,19122424,70667
1813,15909444,43431
1814,9021705,36949
1815,7647268,31270
1816,8485642,100357
1817,18734225,183646
1818,21065293,119464
1819,15990468,119007
1820,16812429,55185
1821,4249131,61357
1822,4550557,110950
1823,17007439,39760
1824,11084417,116808
1825,488083,21480
1826,5697556,27321
1827,16497519,41527
1828,12051867,24323
1829,18613994,88222
1830,14600945,87598
1831,6478214,64798
1832,228925,67137
1833,13656292,47000
1834,17703125,60450
1835,9950923,22257
1836,8116914,67612
1837,15701450,80972
1838,15240927,67359
1839,19764736,130232
1840,14488058,102030
1841,13081594,45852
1842,17991480,92288
1843,8719472,80694
1844,7714658,79388
1845,5511917,38321
1846,19701365,61250
1847,13241517,69722
1848,1243883,90682
1849,1095106,83750
1850,12696236,70288
1851,842147,122090
1852,16322853,38176
1853,15448502,60789
1854,15373919,102152
1855,2721610,25231
1856,20601598,106806
1857,11156910,103333
1858,13162066,55952
1859,12824504,63882
1860,6279160,89340
1861,15360787,86579
1862,18163870,107545
1863,1267906,114697
1864,2533733,86769
1865,20933234,92500
1866,17804437,42787
1867,4351875,123649
1868,173072,59276
1869,19803775,104545
1870,3181719,117137
1871,12686241,30456
1872,19839113,111616
1873,4922023,80496
1874,16552770,103646
1875,5174955,42484
1876,13591923,60781
1877,592744,20288
1878,20897950,51518
1879,526970,81202
1880,4811626,104783
1881,17403646,112965
1882,13774019,50441
1883,20817430,67852
1884,19926959,27101
1885,13909131,152335
1886,2685987,50250
1887,15772120,162690
1888,12582732,38021
1889,11059197,154769
1890,15677515,27083
1891,20419339,20800
1892,14049790,84278
1893,16449570,120291
1894,799701,48750
1895,13310605,78508
1896,19155632,167188
1897,15944313,47703
1898,16547724,116339
1899,18635794,45994
1900,18228406,125203
1901,15355243,30213
1902,15205271,79183
1903,4550494,25364
1904,14845574,50363
1905,385190,108750
1906,1020928,36755
1907,4680566,70673
1908,16772675,107063
1909,16071326,71958
1910,4965152,77808
1911,14967360,18641
1912,14996188,27705
1913,17009854,121779
1914,14614688,106090
1915,19441240,36272
1916,14629085,86579
1917,19087867,77667
1918,17029043,77750
1919,13140940,89340
1920,3241929,33967
1921,16843986,51538
1922,5521313,112768
1923,6823578,112639
1924,6452279,30326
1925,4405982,162690
1926,10831199,-666666666
1927,19943797,120291
1928,19891482,33090
1929,15257355,40287
1930,15814333,47076
1931,4523435,73799
1932,6836647,145387
1933,8337362,71667
1934,16977425,87292
1935,2509617,121344
1936,16339746,51699
1937,13153856,122008
1938,9823218,100179
1939,4917217,40153
1940,15550357,93063
1941,17624400,79097
1942,14091281,65222
1943,8907086,84063
1944,12367864,107448
1945,11637504,65137
1946,4625389,48421
1947,13493040,20902
1948,4480958,46140
1949,9344923,135718
1950,6389932,86997
1951,272800,81464
1952,4301665,28556
1953,6249334,70952
1954,15181062,97344
1955,3488353,95425
1956,6378613,135532
1957,69266,58947
1958,2425222,43958
1959,1798271,40551
1960,19555795,48382
1961,2028272,125203
1962,13152923,70568
1963,12529306,55972
1964,10175417,102045
1965,16114474,96806
1966,11016623,111441
1967,6731350,43011
1968,15757574,84063
1969,16661769,84018
1970,7965382,120000
1971,17778366,21712
1972,4482049,92174
1973,1169835,100000
1974,15844840,44620
1975,13157125,42324
1976,16425115,36387
1977,17668773,45096
1978,13732678,54259
1979,15887436,95425
1980,2471393,63063
1981,8473183,-666666666
1982,1912119,108456
1983,20030869,48438
1984,17075284,117378
1985,9841955,56786
1986,5173258,98681
1987,19906343,70441
1988,11870905,39760
1989,15649021,69818
1990,5233501,92288
1991,11572296,58412
1992,5789606,87292
1993,6292699,66979
1994,8702051,31573
1995,16959759,84557
1996,15125761,68940
1997,13591798,-666666666
1998,1226596,53750
1999,177666,44493
2000,1785237,30340
2001,4905118,121507
2002,18327939,73802
2003,13318642,152569
2004,15857805,58289
2005,14594577,130234
2006,709690,49896
2007,16466095,57652
2008,16554438,124045
2009,3558850,158125
2010,14196983,112976
2011,376534,80708
2012,16977515,47935
2013,13390103,52288
2014,8863005,52054
2015,9063139,71534
2016,9839532,45228
2017,660036,87135
2018,14670800,65222
2019,16462028,78281
2020,10253367,90682
2021,3812683,102153
2022,1859867,74615
2023,3818335,32377
2024,15423053,122074
2025,5297660,41611
2026,9709039,37181
2027,13507714,48750
2028,9618477,45071
2029,13001199,131806
2030,10676252,107043
2031,11987072,71591
2032,16973362,73056
2033,9408073,111802
2034,9102963,35725
2035,2519008,84367
2036,18188653,66835
2037,9197404,58380
2038,8155052,37181
2039,17775465,77108
2040,10126823,48990
2041,17048582,69013
2042,7473810,150057
2043,19064354,72731
2044,6718257,52054
2045,9176785,93188
2046,13732467,127184
2047,20902120,30811
2048,15410095,-666666666
2049,698882,66835
2050,5783781,98947
2051,10839747,170865
2052,7618925,74728
2053,7734510,48487
2054,13699396,110536
2055,3908406,42025
2056,16442548,60948
2057,20895982,170865
2058,16534337,20333
2059,8211166,68162
2060,20844800,116193
2061,6901228,60183
2062,12388347,93603
2063,14407193,126429
2064,18478512,71958
2065,13528281,46231
2066,792692,80833
2067,18628909,65772
2068,8926537,93672
2069,6607086,74524
2070,17141233,81474
2071,13123665,108030
2072,13042885,26971
2073,17765395,92174
2074,9924235,41146
2075,13599334,96875
2076,5326508,77254
2077,796099,73643
2078,7327090,224167
2079,621905,88929
2080,4813832,81442
2081,13766631,88099
2082,15732638,76003
2083,4440008,112784
2084,16481615,32347
2085,14776203,91389
2086,16734253,37181
2087,182095,67470
2088,8269421,44063
2089,17782178,45396
2090,15088955,83867
2091,2426798,42325
2092,2514272,52295
2093,15742996,16170
2094,6774866,72019
2095,16459114,102153
2096,2671402,128989
2097,13452799,74828
2098,12343793,42986
2099,14745842,60707
2100,11605674,75632
2101,1608220,77808
2102,2351745,90383
2103,16892007,64375
2104,14885592,42599
2105,15999154,96806
2106,4803244,209167
2107,13438388,86900
2108,8337125,65222
2109,953807,65264
2110,9982951,109074
2111,9693080,53442
2112,8783094,115509
2113,8276086,38176
2114,16888580,102281
2115,14840286,53750
2116,1617477,86307
2117,16321275,43713
2118,1078402,124470
2119,13552346,41748
2120,14299472,71125
2121,8252058,74615
2122,12996761,127904
2123,1623463,33351
2124,528357,33953
2125,3411845,43068
2126,17585689,133079
2127,11262090,60707
2128,13113790,92563
2129,20031697,28750
2130,18220200,42787
2131,17750778,50865
2132,8090999,101772
2133,14980904,42430
2134,17729080,80826
2135,18705200,151477
2136,19249915,56786
2137,14838160,92738
2138,18652148,30982
2139,8195090,30838
2140,10102689,53203
2141,14303653,38321
2142,14697976,53125
2143,18482476,72601
2144,9446874,108750
2145,6939719,92738
2146,9386946,131733
2147,18802889,72981
2148,17734944,33536
2149,6195564,-666666666
2150,16845669,60875
2151,12581627,62150
2152,16354170,66902
2153,9035181,64176
2154,12174681,148831
2155,909096,162690
2156,16648673,154769
2157,16287129,127184
2158,14314252,107254
2159,20326257,28846
2160,2018602,68482
2161,8034692,77808
2162,15204132,92500
2163,1198049,46198
2164,19159149,98264
2165,12336640,84018
2166,14264536,79764
2167,7637047,55230
2168,654232,81474
2169,5985721,145147
2170,13785444,35725
2171,9731479,31156
2172,6501622,71316
2173,21004740,60696
2174,5048385,59980
2175,7206401,86900
2176,11843770,74077
2177,18571288,21712
2178,13682508,90329
2179,12704159,94946
2180,18197148,40611
2181,316079,209922
2182,13743160,77500
2183,7841886,73839
2184,14899686,102165
2185,10555158,100000
2186,17907202,31061
2187,7074232,30882
2188,9547394,150670
2189,5074013,77808
2190,14107433,120972
2191,4557832,59670
2192,18785214,90051
2193,948034,44493
2194,4768678,54780
2195,1914160,81677
2196,14693801,67407
2197,3032367,87617
2198,18596546,44058
2199,7347350,76003
2200,6764884,106806
2201,10166945,125714
2202,10787814,106056
2203,17342172,65746
2204,15238910,117188
2205,6640662,115100
2206,20727858,101910
2207,1294300,118198
2208,17980989,68725
2209,18307336,132386
2210,19756641,76420
2211,11497060,102161
2212,12227988,27101
2213,9184982,91681
2214,4870883,138798
2215,2818454,54719
2216,7917008,98264
2217,7106154,77305
2218,4183801,84777
2219,13960131,94028
2220,5914638,111651
2221,11221712,67063
2222,3614983,74077
2223,16854863,57412
2224,10263516,126971
2225,7996425,72762
2226,17931035,122090
2227,15991989,52295
2228,15284641,52756
2229,18628459,44333
2230,3522119,88222
2231,15856036,93349
2232,18386105,92500
2233,46843,27596
2234,16855679,32490
2235,5755232,77778
2236,19887942,122008
2237,1048190,62161
2238,19696559,140152
2239,13860092,40649
2240,14312883,93438
2241,18407764,28892
2242,18471579,40453
2243,8553287,71772
2244,19362296,119464
2245,7700054,125203
2246,17026665,47255
2247,981410,55952
2248,15787985,92132
2249,6901856,186422
2250,11300567,86307
2251,3237764,61490
2252,20639808,145804
2253,9929972,130099
2254,15344463,72344
2255,797712,45951
2256,3867654,45302
2257,13230911,43068
2258,8319488,49521
2259,3670,89268
2260,16335138,85828
2261,18359326,77808
2262,14435027,111802
2263,14649383,64303
2264,1362512,47743
2265,14903061,108306
2266,5756365,33217
2267,15774102,57269
2268,4209106,64275
2269,17794378,115100
2270,5270394,62981
2271,11647490,86362
2272,18018735,51875
2273,10223695,61754
2274,3861299,79926
2275,993040,118198
2276,2487848,108184
2277,5792141,53203
2278,1190997,75909
2279,9112463,76003
2280,20648678,89340
2281,10659136,-666666666
2282,1211904,108750
2283,20023858,61750
2284,6391780,100357
2285,11874525,72589
2286,8384292,85426
2287,7228259,120933
2288,15122037,95425
2289,15957209,112784
2290,4162710,145387
2291,12854069,31769
2292,8883877,42986
2293,15069807,52115
2294,295285,104545
2295,4530670,112639
2296,15616135,49600
2297,8308059,27222
2298,1569444,59474
2299,20604451,87617
2300,5066813,94722
2301,13752025,103700
2302,8973222,126875
2303,17774363,40719
2304,14164319,98264
2305,18063815,49521
2306,12703904,60625
2307,16225673,64057
2308,20166404,90329
2309,19159737,39081
2310,502146,84367
2311,1728497,54806
2312,7282353,104698
2313,909859,123649
2314,16165225,22844
2315,3469023,47610
2316,9654636,65222
2317,16202884,50366
2318,11624915,20755
2319,15100454,105538
2320,2933772,92300
2321,15326552,36921
2322,19069381,39081
2323,10863182,83929
2324,20031965,109352
2325,17703401,-666666666
2326,15785867,46140
2327,14807325,42105
